"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific (excluding high income)","EAP","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.308735257078544","0.319216800597974","0.325534786060321","0.326397929913234","0.367537594238948","0.378789598874032","0.37752184660831","0.397123557473016","0.377848833421632","0.274604796571466","0.247807404351124","0.31105310201583","0.34329437243849","0.372311899019029","0.378031353624645","0.394880662870567","0.413709366945994","0.429612719899587","0.47989843295088","0.479967970005786","0.509672758269717","0.527572333812714","0.551044821739197","0.542989253997803","0.544437646865845","0.553737103939056","0.549206554889679","0.534820973873138","0.531764754935902","0.524981578892928","0.516151063574276","0.506699358202544","0.498292720124548",
"Egypt, Arab Rep.","EGY","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.206405857965273","0.171748405061684","0.17994110680884","0.190093239967125","0.199449403690528","0.216403431298597","0.227549967996791","0.245930045855822","0.249122155672378","0.247699585830069","0.250620420503921","0.229251181019353","0.194152902969536","0.173977277149957","0.159715408613861","0.168585447766812","0.183514841389016","0.202602014940361","0.231566030645078","0.255363905888339","0.277834201997194","0.288230170481382","0.291153013706207","0.290753675061603","0.310166631230664","0.309486466276678","0.314488557218774","0.221915964199149","0.217522479279684","0.245692943765015","0.282087180409742","0.289177334715998","0.284539634724069",
"Euro area","EMU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.231839280382661","0.19575233175847","0.198736922665073","0.20852681236875","0.224882083036697","0.202786237800308","0.213980241806199","0.19495949927324","0.201810791896669","0.193293501114851","0.179113120930429","0.215304133023741","0.263389159293021","0.246585058358941","0.266336392603866","0.278228348529698","0.316879415400489","0.407759570881927","0.337531112780588","0.39526621096493","0.415647171134378","0.396110734734373","0.394912968035219","0.378969040580402","0.378461535325887","0.36284605961446","","","","","",
"Spain","ESP","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00868266405485","1.02346997598078","1.0837851454575","0.89027062361093","0.860264563408272","0.949878569522285","0.948720609483778","0.822365909090909","0.806110925492816","0.787832608034751","0.683222063661178","0.66956905228504","0.70191072331608","0.858805248735292","0.952693589164867","0.957337417313618","0.924177236064704","1.00362436624432","1.06756550605781","1.00239246747617","0.963744313716668","0.994035612811286","0.892897292025","0.896214052862748","0.879944450997252","0.737537598914062","0.711344644048251","0.712646943683531","0.746124697385097","0.686206529223528","0.709688703746305","0.740335114352701","0.640481030490275",
"Estonia","EST","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.461971421010849","0.472461903819513","0.48370102281668","0.490578748862011","0.46155996393147","0.484380910001112","0.492261499148211","0.431981019073067","0.436772894100797","0.457987190355091","0.54849593495935","0.613224844720497","0.625951996020395","0.653399824363317","0.754327949630441","0.79838142668815","0.71841344818005","0.678268225819348","0.712124307392998","0.669455839733203","0.693840738519218","0.699973778247056","0.596451939742187","0.584277701209729","0.60427549874353","0.636247508838431","0.600517472345097","0.598228638650585","0.642725922042625","0.606728715540858",
"Ethiopia","ETH","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628576258076019","0.724049932225889","0.604102023773024","0.438940307880722","0.3267387395929","0.333587625179438","0.324989597005516","0.31126887431064","0.290209660106117","0.268043681486336","0.258036337637925","0.232696627342965","0.215272853436236","0.237011747786188","0.23875854846827","0.253417113841605","0.273305524750125","0.307928182891456","0.374549030603384","0.409922740940415","0.332110079080021","0.312376111080274","0.384870980726191","0.389173977045793","0.374529425119158","0.386486804874156","0.38169110730985","0.380163240972951","0.358167508810121","0.369560696313157","0.386078047300332","0.361455849682626","0.365362173206614",
"European Union","EUU","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56307417197947","1.45130127922364","1.29228165649058","1.00744873529718","1.09858622652248","1.3412295751634","1.28353352316852","1.13294353453213","1.10313974187806","1.05728967002201","0.908772866194512","0.898088926241733","0.943808339344708","1.13336728608196","1.21057195402896","1.21849187092918","1.19649150891176","1.28098308229883","1.34151283193359","1.25041267773398","1.1938370241","1.25007047007782","1.16722408445508","1.2024209636302","1.20522919653725","1.00715810743906","0.975065417585605","0.975657055827061","1.00823518892706","0.938590937984312","0.940052525979769","0.977759586937969","0.856165399503894",
"Fiji","FJI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.437323344847001","0.449995583272734","0.459179600862253","0.468910412030673","0.487458492301877","0.502686078843937","0.508905087675626","0.502286058736537","0.387793045631458","0.411709376389","0.354934423960056","0.335084867823318","0.35469577877486","0.432154379370754","0.470485750893373","0.498564474232561","0.49012416309639","0.528573965177244","0.535338242119009","0.439497042997433","0.461421676852415","0.529720020399202","0.519439643933395","0.507588004147085","0.494033602493847","0.434296230121338","0.447381475033079","0.454312391716582","0.445551796859394","0.429447661112138","0.416011325552726","0.406520657159331","0.366053000441318",
"France","FRA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23463076737742","1.18194628531566","1.25587732342007","1.16527565438962","1.17459239130435","1.29413589170719","1.25811770739838","1.08925039334682","1.06910495886146","1.0153876031973","0.859135156972551","0.816610821231103","0.85165745192706","1.05180609716588","1.16319917820348","1.14015648283891","1.12344076935882","1.21788764385138","1.29702100824844","1.20363725443398","1.13305689208334","1.17113686355059","1.08474836045273","1.07795770970314","1.07285073588431","0.897256417571093","0.863433131752531","0.86997764113059","0.892997647860391","0.80186391872941","0.81137042795331","0.849996430422467","0.738186042282104",
"Faroe Islands","FRO","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.864136760214807","0.878510455350064","0.884966701499477","0.890515612890218","0.894697296792909","0.896019375279449","0.89635934148475","0.886902438759945","0.903265329499172","0.883724595091192","0.873470269292891","0.863697034062127","0.85124359033089","0.831728998736066","0.818031315316945","0.809791744015701","0.796430479737699","0.800090196106256","0.824324544408565","0.862990313603634","0.88346629749572","0.879293960153449","0.924625674859371","0.914502548272257","0.924862219286342","0.867622708111735","0.893784839279151","0.942653504700666","1.00692705148659","1.01191537775502","1.00755814446259","0.979334921976406","0.963443285349283",
"Gabon","GAB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.539153800569297","0.446114505851301","0.465866312065631","0.342783012785973","0.309720478956749","0.341946291140119","0.372094457008274","0.323625401159494","0.260300994730398","0.293150751290936","0.318315389564554","0.282995558915794","0.296709268420207","0.347318719544899","0.400834071516139","0.466813841278849","0.5021304528548","0.556230790241485","0.705641340397536","0.544746158235896","0.596370099562363","0.69121165765545","0.639056692270615","0.640686732985725","0.628680218901447","0.50237644949345","0.488893097440081","0.481809117956063","0.527151359649687","0.498532137818847","0.454982539872558","0.566186687935673","0.535703680012541",
"United Kingdom","GBR","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11726207386364","1.14237918871252","1.14834854334854","0.984773545290942","0.997670645852464","1.12494082373363","1.11210608424337","1.16023903077931","1.19360218615436","1.1742743892574","1.06593433197155","0.999782639988484","1.03398830935252","1.13607020408163","1.25930977663859","1.28658","1.28156761729531","1.41886554621849","1.28987316176471","1.10619411123228","1.08513815346215","1.13123827118654","1.10834426567051","1.08690143543614","1.14926764980625","1.05806398835818","0.929747444593174","0.881079421947848","0.917463776398158","0.867279648972031","0.878932528275181","0.930670643583387","0.839712263279154",
"Georgia","GEO","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27268710072436","0.285274122282088","0.295021413937022","0.295205347061504","0.300223184935893","0.307090993357311","0.311594289304066","0.314362878957493","0.310346872249187","0.230525292625308","0.241701215112199","0.237486798744606","0.233847547943727","0.242704261517038","0.28688760776953","0.317488508727307","0.340055608740533","0.386297794483313","0.46547034825327","0.403937470082105","0.427241444484971","0.481054097714162","0.450021063683893","0.435731543351378","0.409421414536897","0.332041972188871","0.315910271216447","0.320604991022027","0.323514662032935","0.300554214128502","0.288551708526828","0.29394987118333","0.330900835750446",
"Ghana","GHA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.528100532944405","0.544030610336831","0.497537293004111","0.431228682971112","0.372943626070245","0.416434712284925","0.419294113052126","0.393215342791105","0.403211459281779","0.392865713550208","0.239167922803732","0.239888121527471","0.262241016001566","0.302593230343549","0.324708425895937","0.359662126655476","0.389259485221463","0.431791189878371","0.448373421311846","0.38595448618739","0.436883325812592","0.45848329812962","0.419790082006621","0.445935819242094","0.36138583751124","0.340769280386433","0.394963922864845","0.405455951605512","0.415365313725771","0.389028195731701","0.391586309790853","0.404921554319119","0.340418407239637",
"Gibraltar","GIB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.694072748430743","0.739724756219936","0.762948789462179","0.708301894656358","0.68816607768794","0.703503254457015","0.692726801037457","0.633167335093754","0.572920224548759","0.524938258006166","0.433365355643927","0.386211081227778","0.377042333778381","0.426611943956905","0.42822380507063","0.325679885167508","0.307664478199992","0.417476222461647","0.43608423675254","0.422666691881166","0.406569114215049","0.373368760610623","0.399371415948464","0.424551076469283","0.436253635237396","0.422815979555791","0.352293403431017","0.35386464059993","0.373119248244681","0.393466793528858","0.39042391960814","0.408159302741107","0.475261058269472",
"Gambia, The","GMB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.299841035343374","0.283270059147932","0.291255916530554","0.291964500257675","0.282188706041887","0.288476351721914","0.284012112084618","0.278477303477287","0.270561753522127","0.260011870980368","0.231587347434294","0.212548442123726","0.191377376593326","0.166906972760864","0.299881769968864","0.318135808611904","0.318312988254432","0.365153890177917","0.411508938978315","0.355937784147032","0.353422335725279","0.344244682152679","0.337659948247624","0.330200197357893","0.299664313358841","0.319675087780604","0.333912160186095","0.327964672849154","0.331554121172748","0.332866940234696","0.326388052179479","0.336977396208874","0.323765175022554",
"Guinea-Bissau","GNB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.433226903064424","0.42027519409551","0.357700627750036","0.358211367655653","0.338038061529595","0.341835741289516","0.320283599957044","0.293594665445148","0.310429015981009","0.329409424156642","0.288353260418783","0.291966819349847","0.308971390322752","0.344293522598405","0.36359809656791","0.373048748757778","0.356929582136663","0.395953490658755","0.468941598510154","0.431023508609883","0.416819588305039","0.488896427140078","0.454784512007609","0.465163905498087","0.452253719294574","0.377784733535052","0.378678564215613","0.383614900007447","0.412171213536246","0.37073460360211","0.372905737660979","0.393456560630409","0.35407147148011",
"Equatorial Guinea","GNQ","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.514312717590308","0.49718733119784","0.438183353148083","0.389340810363982","0.242101516155252","0.284018602515964","0.274383704367982","0.20532425125067","0.137468211019204","0.180750616592249","0.224013423244882","0.187309629595293","0.190904277283369","0.225932777265137","0.283029382066507","0.391872559791775","0.433231797023811","0.474207296089385","0.596770960969685","0.445213330137439","0.524389326879067","0.63132171544368","0.577875550537861","0.586513016559027","0.57555662562898","0.469313382936285","0.452144122399967","0.428711619783924","0.479285562286235","0.432236299443715","0.390158074057915","0.455630043001094","0.407602914814992",
"Greece","GRC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.721165090283749","0.726724621424565","0.779958884519128","0.724884066587396","0.74564606741573","0.839701426680394","0.851343431483579","0.782695619618121","0.747032168799723","0.717565966826256","0.618491601775688","0.598748043022835","0.62688417606706","0.774898033165881","0.863902597903477","0.882030144946303","0.869502185294116","0.984312960193729","1.04122280485703","0.982519607529296","0.957184667650002","0.992690984036967","0.879647266451953","0.838422324504316","0.811893326821566","0.675771016292968","0.651501034155644","0.649612993398825","0.667070421544313","0.614467244211764","0.621432352603893","0.64523806246123","0.562837648303504",
"Grenada","GRD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.612143544989281","0.631613310080944","0.642313243848578","0.639258142051278","0.645863432917456","0.65191265518453","0.657303809833867","0.657693289364256","0.661675783920304","0.659798313292381","0.66255231807147","0.661847503176952","0.654115944282","0.640961785974837","0.636884100543463","0.632894415583007","0.642392259528141","0.639996121277985","0.6772324187596","0.67285269293583","0.668052389967222","0.655923993499189","0.666805108388267","0.655287106831867","0.641773100252504","0.642778564382481","0.640786753760444","0.626041800887496","0.607042931221682","0.616188491472318","0.606426679858344","0.59654632434373","0.567180446851118",
"Greenland","GRL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.223371772127299","0.256282586572756","0.265298424995815","0.272272691863309","0.291830596862732","0.307437456626218","0.313633846969556","0.335289657519887","0.344287311309433","0.308770878304616","0.306852975975732","0.318955209147099","0.33595477554774","0.339016803924524","0.349795635154045","0.373058397369424","0.381483738041293","0.394210441172492","0.429520185156224","0.409562148539238","0.430970506258999","0.467095349933648","0.465670942449775","0.473071348190396","0.487159828908271","0.487480383416723","0.507590617830177","0.535196884581898","0.517225654954953","0.514090567674398","0.520362473024962","0.51055996631945","0.505759771588746",
"Guam","GUM","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.437363662273598","0.350563438503297","0.340928327227974","0.374230169063471","0.402111906491573","0.43097084531135","0.444869474110857","0.437405837739969","0.421363167266542","0.390751897052787","0.397366227597168","0.379683158188223","0.376917889578463","0.380648736351827","0.386972918988533","0.400677388271505","0.40991402661083","0.444989494940511","0.475310647966771","0.476987735460903","0.490801602364553","0.491474850024356","0.513256098568616","0.497961285174445","0.493722637198714","0.498006418888562","0.514430048390683","0.510183006452881","0.480986313976606","0.484673938180149","0.352622189688814","0.413111713690672","0.432395293982759",
"High income","HIC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.738936767873538","0.781963050351516","0.843544462710074","0.895562282344443","0.933128735721693","0.950885655061192","0.988930846156661","1.02712549473099","1.02765165050063","0.970342719963742","0.912679080736775","0.875883646460397","0.833085092706991","0.769080728260634","0.721964712441095","0.699921753657402","0.676166159285341","0.676106317016771","0.673143016574421","0.669360153136475","0.661714617601745","0.672230127536503","0.703189104498497","0.715262868958936","0.735928473082028","0.752224111586226","0.764248655162506","0.771369029993102","0.776313702559088","0.778484655238458","0.781210010753312","0.751180150046155","0.709164372457881",
"Honduras","HND","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.479107941339599","0.452634434517441","0.443687711332751","0.405581027835489","0.37338309574023","0.396712832047596","0.372955624375796","0.384152416237442","0.4069315742524","0.407309880921277","0.422311654675249","0.4280459010537","0.417221224291699","0.409884274710049","0.404919766825038","0.407261982460784","0.414818030764201","0.430665507460249","0.455272135020442","0.487219170393544","0.50394537641238","0.53161103670056","0.531752974550988","0.507598642893022","0.495455410816915","0.477300085277324","0.455113948657969","0.441159869577024","0.431554685404829","0.430532649475336","0.443354888785728","0.450784502872811","0.450841500713505",
"Heavily indebted poor countries (HIPC)","HPC","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.612123765861787","0.601848229323322","0.559070695272094","0.577648208435336","0.529933497409142","0.464165090331257","0.460412924565423","0.486853831611293","0.598097250160122","0.661704287045771","0.675915882056433","0.652363826696955","0.703041580603687","0.755906803656948","0.711298598760371","0.681565823469379","0.69327801272004","0.624817830411397","0.630195483849385","0.624793403852621","0.51722340793629","0.496860892570628","0.498478026139837","0.51896831607206","0.47759567885457","0.480620667597738","0.506577006797841","0.461491017248511",
"Haiti","HTI","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.353510566312038","0.376531029890498","0.252633909611186","0.217142499147274","0.278651156944966","0.32233302553331","0.314129253671784","0.345286974950754","0.372678458797378","0.399100629774915","0.368274938577802","0.33585499542482","0.320740245119863","0.248416087141428","0.294232677227987","0.31965055788717","0.331070277302739","0.371947136304052","0.401890492748252","0.41919355136236","0.448957463883838","0.459044559734195","0.484113938590676","0.485329106276934","0.483947358524353","0.478452474951812","0.418406527986901","0.434168846426147","0.453229678576356","0.414720697703794","0.409054125912787","0.573637700813451","0.528786086773806",
"Hungary","HUN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.402406074797618","0.452323090888144","0.460409162205142","0.471072433189341","0.48894897018455","0.483843175122685","0.467813497782527","0.456246923415253","0.440850662335154","0.390054862300269","0.399383072559885","0.458154696693946","0.54392508115005","0.633212988875725","0.656019165006952","0.62502512001521","0.73001645738235","0.761157650222266","0.631056158962784","0.607937664357018","0.618098709308398","0.55806878149005","0.558704629070833","0.556380252362765","0.474536654345628","0.468997704157146","0.495699703631727","0.514753684457246","0.484512619555494","0.471924087923029","0.510482712930459","0.440579384722052",
"IBRD only","IBD","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.189798757874729","0.188918698345149","0.190401513962676","0.215543703732864","0.219695961029367","0.227210576676787","0.232784501306645","0.20739527187377","0.104438042244945","0.149877168540745","0.164647290456566","0.151052881863373","0.173568311687183","0.194915563718879","0.197713013315043","0.201878632824905","0.236728804371852","0.256964334377201","0.280752403235235","0.281960504473938","0.367048302581391","0.400522274427737","0.380316779816492","0.359964198794789","0.339713685466519","0.325132040435292","0.339494518817141","0.350924219960287","0.334377269653546","0.335841038914398","0.320344452415553","0.33120021502856","0.32665236784616",
"IDA only","IDX","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.306209002419822","0.246640769911896","0.243933671820913","0.22044405532059","0.237123302143036","0.237673752136327","0.23666224179912","0.236667623516701","0.223309167019556","0.220300729819506","0.211781109529712","0.204774111020012","0.206045475999751","0.22107885657715","0.232797023833276","0.241952910074548","0.248941333845428","0.291344501370129","0.27323622379488","0.281728368788892","0.320391074338205","0.324479937539102","0.297024447930911","0.28664090677736","0.300710790260285","0.293805532620944","0.296676972854978","0.320344970936285","0.299561976886314","0.297221245295706","0.293539394762887","0.303763404295864","0.28699739812256",
"Not classified","INX","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02093786635404","0.978315375839777","1.03955111885301","0.926942667752064","0.934790341578328","1.01126388888889","1.01732232862903","0.996240448901624","0.968188852753168","0.973993911738226","0.871674120938041","0.868263567344489","0.928550561710198","1.13555495028039","1.23288880549112","1.25865483719222","1.2283460510647","1.31246707429373","1.38905059019453","1.25708252727539","1.1262572913","1.15742888821985","1.0574735817375","1.07740654071687","1.08809661088509","0.898357054358593","0.879200966594944","0.897424374994119","0.935568696029803","0.902034497866665","0.909280620608563","0.939961572108512","0.819816266612844",
"Iran, Islamic Rep.","IRN","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31767287564387","","","0.130650168245903","0.146659736372337","0.188270569992438","0.21709006724364","0.199225688432833","0.186823547905662","0.186459702802299","0.165818773978242","0.183359021428721","0.169351172742305","0.182480566737605","0.210810896877396","0.236031671376965","0.256434742292214","0.303317691968681","0.349856037662982","0.34755030896287","0.379491470701479","0.432089033952705","0.4970404367022","0.3940280895885","0.366607702963257","0.360918318330351","0.374935440702609","0.37977179424125","0.2559596361858","0.223186422287874","0.18020211301737","0.246674452667973","0.255700916040432",
"Iraq","IRQ","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00852038334122085","0.00853029838761703","0.0119201998418253","0.0434655240374964","0.134676059773895","0.0963952977522233","0.155554543898584","0.113253891673227","0.16990633848378","0.186337357534427","0.133949748937616","0.13077394130289","0.134785456390159","0.142989817699518","0.185977602001022","0.222678945233211","0.29022228528135","0.389806838016505","0.317852637712713","0.36618412439437","0.447299324752938","0.450828737121205","0.455513013574721","0.477941234974673","0.480168367236493","0.482643811634148","0.473615543262378","0.547267511702219","0.523576535055168","0.454993374796763","0.492060555344028","0.54643036557471",
